user	rank
4C45D233-D2C5-40E4-A1B4-565621ACAD11	1.4364529001107524
88B60EFE-09C1-475D-91BE-32CD83DEE102	1.4154344577004914
B450F87C-1E8B-4728-B92F-20DAB2E4B069	1.3944761701837485
BCF78B68-7C3D-42B1-B7D1-4936378A8419	1.3885853617381971
DAE1E202-6B0D-42A2-BECB-E6B8D6BDAD3B	1.3752914504015146
821B3399-319A-41A5-BC02-5B8A62A2924C	1.3687674569929333
D7A7509D-1215-47BB-8276-2C71F2B267E3	1.3085994769073084
B4537AA7-3257-4D53-B7D4-AF1858FBC14D	1.3031596759892592
3EDE36B7-D985-4A67-8A31-BAEFF6313C4C	1.2825462801103067
669F28E2-4347-4DCE-8CA6-42041E318837	1.2654051227817469
AC87DF7D-0621-48EB-8B10-4BDA2EF3E98F	1.24264063883385
223A3FE1-B30F-43B2-AA25-B08539C23C36	1.1940696353712776
0F1515F1-C589-4CC9-9D10-4525793E4237	1.183966730320393
794C58DD-8EAA-4B3C-AFEB-F3D47B76CD9E	1.1664319285209406
5C702432-F309-4C76-AB10-9E3B28CFC2F0	1.162401345864858
010E29D8-A11D-4AC2-9426-EAF04ECC23D4	1.1400902743948667
98C4EE9F-DD9F-442B-BE34-072AECBDF7B2	1.140090274394866
64834D83-2D98-4713-B275-91DE9C23FCAB	1.1400902743948655
2D5078E0-451F-46A4-914D-C7769559117A	1.1285340755260858
1BEDE8A5-A8A7-463B-A4BA-D91165CB64F1	1.1249383606470262
9771B123-ADD5-476B-BE08-003854304986	1.105931376252789
56B1D06E-0B69-423A-B58B-74D24DF68780	1.0974969749501398
6117F76E-E645-4030-8D29-E39415AD3114	1.085905327616077
337A4352-CB5E-4744-9238-6F7BACA81F16	1.0566798034352562
B20B2A85-5AEF-48BF-B655-491642189109	1.0509070045037197
E972BBAD-AB46-4CB7-A33B-19FAD0E5D0EB	1.0493694468010937
A476D4DB-E6E4-4396-800C-B3E6E4A6EF38	1.0382273088449048
FE783692-0363-4E6C-A8D7-72ED3E572F85	1.0358160061854387
1736D29B-4548-475C-9F96-6879B9EBC9DC	1.0180296279419756
307BAF07-FC80-4A6F-9C46-DFFC1327DDCD	1.0144543997146824
B442FC9B-1224-424E-A9C3-6C1EAB3F207C	1.0078506244629382
D0F6589A-5F69-471C-BD76-9AFC0BEF1CF2	0.9915916857419402
61629D44-E8F3-4900-9229-A1877382FA3F	0.9884206061235269
48BBD73F-95F1-453B-8625-6B6E823F7CD3	0.983301558448402
7DC3CEA8-2B40-486E-A5B9-930412990AE9	0.9831879804369801
0345FE81-93FA-4763-961C-4CCC3DE38B86	0.9785744591831649
07F0B3AD-0B11-48DC-981E-2A4FA358F89F	0.9785744591831649
10313A2B-D989-43F6-ADAD-FD6DD470167C	0.9785744591831649
17FE722A-8528-40B1-BF64-FB22578422B3	0.9785744591831649
1E8E55B9-E280-4CED-A3A8-8942C3638D17	0.9785744591831649
2099DCC5-EA44-45B9-9E75-F82A069E3768	0.9785744591831649
265E25A3-2A53-4866-8673-CD6748E12603	0.9785744591831649
3327D2E3-BBBE-47CE-9CC9-212FE9BB3E67	0.9785744591831649
0680250D-3797-4EDB-9821-FE0CBC73F538	0.9785744591831647
0882D859-8B57-46B8-AAB6-D08D3BE183A6	0.9785744591831647
0CA0C377-F8D8-43D5-8681-0AF926FA4E9A	0.9785744591831647
1ABE10D7-D47C-4D62-9A25-327F6688AB03	0.9785744591831647
1CC00A06-3A8A-4523-9CE2-194DCB12BADB	0.9785744591831647
21075A9F-A64B-44F6-8B2E-4E78E4DA1FE0	0.9785744591831647
35A39D63-7D08-449B-9BC4-C9FBC18DE5DF	0.9785744591831647
36D1F7D0-66C6-471B-BA46-513B01D435F1	0.9785744591831647
6BF953DA-C505-491B-8278-2341738ECB72	0.9785744591831647
891FB6B3-2B4E-43CC-9C84-9E99B99CEC23	0.9785744591831647
90FB347A-28B4-4F14-BA86-F174AAA26C38	0.9785744591831647
DE4AFFF7-4EE6-478B-B543-129AC0AA689E	0.9785744591831647
00972E32-F3A1-4FD5-9A05-0A02F18E986C	0.9785744591831644
04910EAE-CEE1-4157-8D61-D286CFE47D51	0.9785744591831644
08EB04CC-FA63-4747-A975-8D573CF36946	0.9785744591831644
0A77A70C-6C91-4326-8E73-01BFD0D2BF3F	0.9785744591831644
0C769EA7-121C-418E-A1C6-9CCA36C999BC	0.9785744591831644
0D416149-1C7C-4EEB-AAA1-BC978627C79C	0.9785744591831644
12E50B3A-1739-4701-9465-A9BB8B9CA885	0.9785744591831644
1BF5699D-9690-4068-84BB-BE17C4A14E61	0.9785744591831644
1EF84C05-C615-4AE3-BA25-F9297059139F	0.9785744591831644
23CC3A8C-927D-4E9E-9A54-8F0057142889	0.9785744591831644
24EEBFED-3941-4C34-BAC3-EACC143E8E07	0.9785744591831644
329E62DF-C6D7-4CB7-84CC-EBE27195778B	0.9785744591831644
3671ADE3-8A9A-4F54-8055-4144817EA682	0.9785744591831644
398EB92F-84EF-4572-ADD1-1CF7869DF67C	0.9785744591831644
3C0C6EF0-3BE2-4A08-B593-DCC5F684B593	0.9785744591831644
3EDBC612-7F74-413B-8CCA-9FA4342A9F3E	0.9785744591831644
474A7762-1431-4B1F-858E-D560603D7573	0.9785744591831644
47733F8C-0CB0-4E4F-8974-F5AD22111CFD	0.9785744591831644
4B8EC82E-79AA-4AC2-BBD2-367509E4654A	0.9785744591831644
4D4BC475-4483-44EA-BBAE-59B12D9014F5	0.9785744591831644
4E724379-014A-42F1-8738-8C344AF3DACE	0.9785744591831644
4F86C647-97FC-4B3D-B6A6-E4DED04ACE5C	0.9785744591831644
53BAD357-8D67-4DE8-8369-50AA4DBB3D5A	0.9785744591831644
671799D9-30EF-4B1F-BBEA-C75A6B107866	0.9785744591831644
99CC8645-2FA9-49E9-95DB-05FBE788FEFD	0.9785744591831644
BD91956C-CE16-4973-AFA1-9BB04C03FEB3	0.9785744591831644
BE25FB10-4EF8-4AB7-9084-ABE78FF5367D	0.9785744591831644
D63E4755-5E20-4B92-99ED-F1B5C365D966	0.9785744591831644
E488C1BA-04E4-4CB9-81C6-243CA13A9D8D	0.9785744591831644
E64D470E-F144-4FEE-8688-A26AD4C85696	0.9785744591831644
3BBBE010-17CD-4987-8A8E-B797BA28E6C3	0.9785744591831642
4C645CDA-0167-4C8B-8213-967243C501BB	0.9785744591831642
512C6228-A304-4838-B498-A47D61C94302	0.9785744591831642
52CD2592-3A75-4EF5-844C-14B7B732A0DB	0.9785744591831642
559DA578-3B58-4AC2-A84B-A00F0F3BFD79	0.9785744591831642
567E2E0E-EBFA-4323-BD31-D93FCCACE52E	0.9785744591831642
5746B498-D4F1-4174-9D81-ABB08518255F	0.9785744591831642
57AF7A58-3BBD-473B-BAE9-484EA0669CA2	0.9785744591831642
59CD22AE-FD6B-470E-985D-C316E27C91E7	0.9785744591831642
5E2AB4A2-2C80-4142-80FB-78BD535FBD9B	0.9785744591831642
5EBFD13D-C571-4F19-A7B0-E65F2B9354E5	0.9785744591831642
5FBB75D8-07EF-4FCB-9006-40BFCB4E9F84	0.9785744591831642
7368F272-51F1-4559-83C6-CC147DE9BC61	0.9785744591831642
75C782E2-2AF2-4B88-8C7F-99BABF8FBC02	0.9785744591831642
780D9034-6E80-4322-AF67-01C58716A756	0.9785744591831642
7C279705-E117-49A2-ABC7-EB440466F81F	0.9785744591831642
7E055E48-072C-4905-9ECE-5901EE985F2F	0.9785744591831642
8189F021-68D2-423B-AF94-FC6E644E42D8	0.9785744591831642
87A1DE00-935F-4747-81C7-97B109618C58	0.9785744591831642
8AEADA43-B0E5-4EA7-89B3-2FDCB19B8D26	0.9785744591831642
8D7D73FB-150D-42BF-A9C2-70429406E5C8	0.9785744591831642
9031BBFD-88BF-4E0C-8BB7-2E4A7A866D6D	0.9785744591831642
9170C216-7123-40DD-880B-E3198ED11D6F	0.9785744591831642
94B7DCF7-4BB2-4B25-80CD-FB77DEE3141F	0.9785744591831642
97199EDA-5D06-4A32-BE9D-39AE2DBBCA0C	0.9785744591831642
9C89B51D-87A8-403A-A3FE-1196EBB16CE6	0.9785744591831642
9E3133BC-6B86-4AE0-B5FE-4727FE748E95	0.9785744591831642
9ECE4FF2-2468-4CD3-AFB0-FA58A72587E0	0.9785744591831642
A05909E1-8F9F-402B-8E65-667E0CE5C17A	0.9785744591831642
AB1EB85E-9CA5-4196-98F1-E32D43AADD0C	0.9785744591831642
AE5BD139-06BF-47F9-9299-8AA6295F3F1E	0.9785744591831642
BB56CC79-0318-4A79-A7A0-1F10902F99C8	0.9785744591831642
BD6C7095-1192-4202-90A7-874EE29BE36B	0.9785744591831642
C1E79ADD-F83F-47EB-8A14-673544BC4009	0.9785744591831642
C1F128F7-F501-4C9E-9DD5-649157CAB32C	0.9785744591831642
C33BC99E-21CD-4CAC-A247-E5478E82B644	0.9785744591831642
C498853D-C926-4533-8A80-5A42DDA573A7	0.9785744591831642
C4FB73F8-A403-4767-A2E1-2398A8582BC7	0.9785744591831642
C5730BA5-D397-4EEC-A685-F2291C2E1870	0.9785744591831642
E8FFFF45-DFF4-4927-8B94-65A85B486E55	0.9785744591831642
EA434A5D-02EB-4D0B-A5D0-A73EA1F317AD	0.9785744591831642
F1D0FD0E-76C5-4D5B-BCF0-86BC0D02D852	0.9785744591831642
F973B83B-DC9C-4DF6-9EC0-8D953DA07A99	0.9785744591831642
04878A93-98FE-462D-87FD-051742DAA4E3	0.978574459183164
0B43BA2D-FD42-4641-8BB8-75F89232B981	0.978574459183164
1F86BD26-FB4A-443F-915B-19C897FCCD25	0.978574459183164
2F3F0FF1-EE3D-449F-B3AF-37A75219A7AC	0.978574459183164
2FC327D2-67FA-4A71-8B84-A6E78639C2F6	0.978574459183164
3CA3ABA6-002F-4176-A8AE-38ABB99D8FF2	0.978574459183164
52FFCC19-3C48-4D58-B5F7-87D52FC88598	0.978574459183164
5A0386AC-732D-414B-8184-360845BEBB61	0.978574459183164
69B0CFEF-93F0-4C96-BDE8-2D8499F62D7A	0.978574459183164
6D32B3E5-4CFC-4058-A885-FC3FEE4E63AA	0.978574459183164
70E2B550-1DF4-47EE-A5A8-93C028B39FBE	0.978574459183164
783EED03-2F05-4EE0-AA49-26EE36F50EBA	0.978574459183164
7C23C51A-95DB-4A27-8F6D-981B23C01866	0.978574459183164
88A7A16E-2648-46EE-AA03-60E0E412AFA2	0.978574459183164
8C9EC51F-2874-4EBA-800A-E70423DAFFFB	0.978574459183164
8F2D2B93-B920-44E0-AA5A-90FA6BC10937	0.978574459183164
9028821E-CB3B-4A9E-9966-B28748101808	0.978574459183164
90E707B9-359C-4173-97E5-000B1CBE44F9	0.978574459183164
92C38E42-58B5-4E7A-8964-AD227EE2E22C	0.978574459183164
9391F7E2-50D3-482E-AF8A-CB4274EDD42C	0.978574459183164
939DF9FA-5EC0-4E89-A250-9339155B3060	0.978574459183164
960E1D51-0EAF-4311-A5F9-0A2874B785D6	0.978574459183164
96FD97EB-A95F-49AD-9534-F385DB64005D	0.978574459183164
98A201B0-7458-4873-B63F-6A97A7483000	0.978574459183164
9D3C022D-1077-49FB-A5B7-4D4A6B65A044	0.978574459183164
9E9F7FBD-C809-4AC3-89F8-057E636B17A1	0.978574459183164
9FEC28AB-8CFA-4A04-90CA-E9C02A28C382	0.978574459183164
A010B063-EA34-4C9E-9BA2-25476A440D4B	0.978574459183164
A16C9B01-BE52-407E-971F-3D33B1EB2A68	0.978574459183164
A22BDE96-52D6-4881-8F6A-239B025E65A6	0.978574459183164
A3013616-647B-4FB2-9EE6-2E8DD2A9656C	0.978574459183164
A7AC630E-5CCA-4EEE-BD48-616A17CC5B2D	0.978574459183164
AB7373DB-FEDF-4B2B-88D2-BA0F19E93063	0.978574459183164
AE03E871-C3F5-4E82-96FC-443EACABFB15	0.978574459183164
AE12AEAF-069F-4B01-92D7-D85FFB6C5A94	0.978574459183164
B2B7471B-A6F0-481C-8AE8-8142D4DCDCD7	0.978574459183164
B33C7686-029A-49DE-9E4A-7D37C0275E49	0.978574459183164
B57D1FE5-B9F2-4D2C-9CBD-4203B914F65B	0.978574459183164
B72D99E9-54A1-43CE-AB8A-3DA3769EC430	0.978574459183164
B774A696-E734-4EF4-839D-2662CA3B23DA	0.978574459183164
BAB31AEE-2BAF-4AC2-B160-6BC0CBB1F5A9	0.978574459183164
C285A538-B41E-41AE-8F59-51A9655E2990	0.978574459183164
C4B85239-DACF-4A43-AB48-BCF0A2953324	0.978574459183164
CCE90A92-B6AD-4C18-8784-2097CC1269AA	0.978574459183164
CE088F44-13CE-4AC7-8566-CACA7B35E853	0.978574459183164
CE7BDD82-6A7D-4D53-AE10-25911CFDCC43	0.978574459183164
D0A236D7-E0CA-4E6C-BB50-825B3A40D431	0.978574459183164
D191BDE5-4F66-4B43-AA7B-23C8B3EE701D	0.978574459183164
D3AE6024-A4CF-43DB-907D-17B4CCBC8793	0.978574459183164
D6EF0431-A7E9-4ACA-92C7-097DD04C5030	0.978574459183164
D98DBE9E-21D3-481C-9E4F-5B545105C3A4	0.978574459183164
DE44AAB7-0232-4A51-A8B8-4F6AFDFD3B41	0.978574459183164
E376C4A0-4AD5-4259-857E-5B73CF56D977	0.978574459183164
E7DACA62-E586-4734-AB9A-850A415892A2	0.978574459183164
EC7DF55D-57BE-479C-9835-135A5A116E51	0.978574459183164
EDE0133F-ED18-4AA5-AC66-8A362C02856F	0.978574459183164
F05277DA-C408-4904-A9BB-1393CE0245EC	0.978574459183164
F06EE1C0-8381-413D-959E-4CAA1ED191C1	0.978574459183164
F08E8A4A-9F78-4602-B1D5-D0417D5B9E9A	0.978574459183164
F1BC2C92-A24A-4749-B9DB-13D194787BB4	0.978574459183164
F2270034-EAA3-427D-9BB8-08521DA5E892	0.978574459183164
F34D9259-42B8-4962-B206-60698990E899	0.978574459183164
F43D877F-D0C0-49B9-A94B-621E105917F3	0.978574459183164
FA68AD30-5737-4E97-A755-AA7E82A99D2A	0.978574459183164
FA9102F6-84A3-4FDF-9E7D-9196ECF17265	0.978574459183164
FEF9000E-0321-454C-8F28-BF407CB095CA	0.978574459183164
FF5D0085-2E5D-4F80-AC87-578D562E5091	0.978574459183164
016D0AA8-3B8F-4E12-91C3-AFE7880B5BF8	0.9785744591831638
0A1E98FA-7845-42EE-8036-76FCEF0230FF	0.9785744591831638
0C1D4023-1FBF-424B-9DD1-8AC45CA8AF95	0.9785744591831638
29BB081C-A5C6-482C-BE7F-55F686845A5B	0.9785744591831638
30B81E5C-BEAA-40D5-B9C2-ED2F4F1B864E	0.9785744591831638
3892C4AD-52B5-4D41-A955-FCDFFA1081B4	0.9785744591831638
42B590A3-AFF6-44C3-B2A9-3499297297C5	0.9785744591831638
4510717B-8905-4CD4-9A76-523A6C0AD2EF	0.9785744591831638
47EF5D8C-23E7-4102-9070-0E831181720B	0.9785744591831638
480FDE1E-C527-4DC0-A3CE-B60941D0A28F	0.9785744591831638
4BC37E90-2FBF-48A8-9C8C-0AB0C38C002A	0.9785744591831638
50CD68E0-0EE2-4052-867C-196C59F4FC28	0.9785744591831638
515CB965-EDF1-491C-9737-836A697A901F	0.9785744591831638
5A0CECD9-B1FF-4153-A9AE-F18D3567FF6B	0.9785744591831638
5B9E020C-CC4D-4250-8695-B4CECF94B120	0.9785744591831638
67FF3D92-F30A-4E8A-A5C6-26A44260013A	0.9785744591831638
6920C4EA-A333-44EA-9643-64973C5FEC97	0.9785744591831638
70A4B588-C565-49ED-9C45-4192DCC0B423	0.9785744591831638
76EBCDF0-05B2-42ED-A946-22F271F35A9B	0.9785744591831638
7971B4FD-6A35-4696-B4EB-89841D4F4CF7	0.9785744591831638
7AD8AF55-BD25-45D0-B463-9162B7B97AE0	0.9785744591831638
7FB507C2-CB89-4956-88AD-4D551ED2A648	0.9785744591831638
83383C5C-AEB9-4546-842B-4EF593F80915	0.9785744591831638
85F36E80-2EEC-4A1B-8914-13CDE9ABF15B	0.9785744591831638
8808D0FB-678E-49EE-801B-C9D8818218FE	0.9785744591831638
899C16FD-F863-41EB-AF8A-66308306E8D0	0.9785744591831638
8DF045E2-1C89-4787-92EC-24792C71B9EC	0.9785744591831638
92734C18-901E-4192-B130-1E7B59269A55	0.9785744591831638
971429B7-5BFD-4534-A0BF-9076EF03F74F	0.9785744591831638
9A31AFB7-3569-4841-8F96-6BEE6817012C	0.9785744591831638
9BB7C738-2DE4-46DE-9635-A9AA24ACABE7	0.9785744591831638
A4192BF4-65A5-4577-8A5F-E8494E187C9B	0.9785744591831638
A7C84606-208D-45D3-BCFC-4DD60A5D0F2A	0.9785744591831638
AB959790-FFAC-4096-93C2-01CB1306D348	0.9785744591831638
B31393E7-F782-462C-BDF2-A3A4166EDDD1	0.9785744591831638
B5558CE1-15F3-412A-86CB-17ACD58C5C5D	0.9785744591831638
BBED09BA-0FB9-4B8E-AB36-F8E3DCD0D484	0.9785744591831638
BC359287-9E75-4C3C-95BD-E783B9A94E32	0.9785744591831638
BCD571C8-05EA-438E-A0BE-50394B807D4A	0.9785744591831638
BD222D04-354D-4708-95E4-DCE0BD555CB0	0.9785744591831638
BEC0B573-770C-4E37-9FA2-7D7F334B0D0E	0.9785744591831638
C33822E8-48CB-4F07-96D7-E235B58DF209	0.9785744591831638
C47CF0ED-3E4E-40F0-BBD7-F43012787CCC	0.9785744591831638
CA335362-8DAE-409D-8F53-F6DD1E8A0AD8	0.9785744591831638
DB0F20F4-8EF2-4175-87C9-F5244A7B145A	0.9785744591831638
E34A2551-F64B-4529-AB59-B783FB2C69F2	0.9785744591831638
E4B2B36C-2E56-48E3-8CFB-2E6657DB1920	0.9785744591831638
E667EE3F-26A6-46CC-BC9D-0C93568DEFDE	0.9785744591831638
E9B0F37F-AD6B-4737-B397-83076DA5ED29	0.9785744591831638
F3DA4D9D-FC5D-4632-B5C8-F8E94A3826BE	0.9785744591831638
0760AFEC-7ABE-4451-A425-C5F0E98F3C91	0.9785744591831635
0C54D75E-BF88-4291-B857-FF5AFDBD2728	0.9785744591831635
0ECDF701-D136-46D6-9827-7BC8924D2734	0.9785744591831635
122E70F2-F629-4085-AD48-90D90D3174CE	0.9785744591831635
194FA11D-85F0-47E7-90D1-E8FA4D52CF19	0.9785744591831635
26F10112-D000-4186-BBF1-E4FA79843430	0.9785744591831635
3799C34A-755E-4C2D-8740-4148EF691A6D	0.9785744591831635
3950815C-629C-40EF-B964-7E71BCFE1C15	0.9785744591831635
3C2E2F33-8E0B-4AF1-8FCE-98586B131EF3	0.9785744591831635
3F073271-0A8A-4829-BC3F-F1357BF21430	0.9785744591831635
4960573E-8499-4C8B-9305-769C2AEDEC61	0.9785744591831635
4CDE754F-F42D-4C51-B5F3-D58771317A05	0.9785744591831635
4F0E6AD1-63F1-47CE-A559-BCF01AF8C23E	0.9785744591831635
4FE02837-4879-4D91-A2F0-131E97CC8922	0.9785744591831635
52AC78A2-C7EC-4D14-AB5A-BE68E0903D75	0.9785744591831635
648AE26B-C2D6-4E16-833C-BF9750F99D31	0.9785744591831635
68FC6A98-699E-43C5-91C6-2BBE2EB4ABFD	0.9785744591831635
7003D22F-89D4-4927-9D14-B5C9AFCB2C6A	0.9785744591831635
71B94140-7071-47C0-AEA6-E05B3106418B	0.9785744591831635
732FDA78-0FBC-4562-87A5-017BAC25B18D	0.9785744591831635
74D82FE2-2A16-4ABE-9E6E-DFF549F51786	0.9785744591831635
77665042-6C67-4B1A-B142-DAF6AAD88A6A	0.9785744591831635
77CD8AFD-C3D5-4C73-A5BE-32C8416B09E8	0.9785744591831635
831105B3-5D1A-4252-8BA6-4910A08557E4	0.9785744591831635
86CF1A4B-B040-4B0E-AF06-81F36DA3F403	0.9785744591831635
A256DDC7-51A1-4C20-8739-BC4BFD40D3D0	0.9785744591831635
BAC679FD-1481-4BFD-82A0-6598C7511FC3	0.9785744591831635
C47EF7B5-D31B-4F9B-93D2-51D651624D36	0.9785744591831635
C512B3FE-DA30-4EEC-ABBB-91BB32B84733	0.9785744591831635
CB2FBAF5-1531-425B-ABFE-51976D33A517	0.9785744591831635
DCA5BF47-4484-46FF-84D3-2B5A63CD833B	0.9785744591831635
0A9B552A-D554-4214-A52E-ADCD1BE4AB8D	0.9785744591831633
12280CB3-90EA-4FB4-A90F-6DB2E538C4E1	0.9785744591831633
3AA652FC-53AE-4841-A689-00BA78D20B9A	0.9785744591831633
0056A48D-8E83-4BE7-AF51-AFD08FFD47D3	0.9775758294281811
64E81E1B-FD9E-481C-BDE4-2D5A23D9529E	0.9758656925848469
DAB9FF4A-84F8-46CD-BB18-D61AD037593E	0.9687769898341948
98B8D22F-AD62-4195-9208-2FEDC4D7A8B4	0.9625686625732409
AA50421E-7B59-431E-9DB3-2076DF5D1457	0.9615405412704916
CB26303B-DB18-4B35-8F2F-DE280C84917C	0.953861631634741
3A157504-4E0F-453E-ABE6-6B51487FC502	0.936815434665367
B299BFC5-CD20-451A-9AE3-E2FB68F6A3E1	0.9360701776072451
38855B34-461C-4113-A8C6-938B2D9BF061	0.9200598143826382
BCB4C157-33DD-4FBD-927F-BCE01CA8EEC1	0.9078921592045215
C9220550-C768-4363-8EC0-8BD6A339B8B8	0.9010014373811411
4F47B90E-54E1-4074-8C1D-AA5B2DBA293A	0.9004691149310723
96C09FFB-039A-4ABA-B5A8-A8CCB87F5968	0.8917798663615635
EFEBBC56-D27B-41BF-A8AB-644FCADAF721	0.8879579954890502
88778530-8896-4EAB-B3E9-5946B938B597	0.8726244676199076
380A7139-B230-490B-8431-2484D400C334	0.8712435907502499
38132ABA-751E-4FA4-A1D7-019110B8D9CB	0.8672646475507279
AD6F4D3E-93AF-4712-8D49-3EF27C7135F9	0.8602886524970348
E481FA6C-3668-48F7-A6E8-616C03006B16	0.8540969722188174
347A5707-D7B8-4065-A117-3A99A1A12833	0.8465271007050227
62BCBF37-0161-4FDD-8B9A-D8F9AD89A2A9	0.8357352658911394
4BAEC677-8E42-42C6-A27C-C8EF09CD918D	0.8351591273838737
E7DB2C79-D209-4F64-BBF5-B262C2AD96E0	0.8351591273838737
16DD17AA-E0B6-4E1B-B40A-30D5859D372A	0.832210557719302
1F9D3B35-41C8-4830-896B-7BA8DA18ADED	0.8275703017826009
559BCE8B-6CA5-4FEA-BB7A-665FB32141E9	0.8249232149372318
4F30A23D-0D8F-44FB-B07A-490D5657A034	0.8240013215864257
6218BAF8-60E7-4F74-AC0B-02C70C398185	0.8170586439714627
9098D91B-BCCF-4CC2-8252-935326088DBB	0.8170586439714623
DD95FA53-A2EC-4770-B51A-56BAC9A2C004	0.8170586439714622
169A003C-1FCF-47FD-B29B-6447907BB554	0.8089940775122931
96160173-40E7-4FAB-A4AF-5141FFC7DF7A	0.795760808615407
9B5F8291-094F-4737-ACF6-E966C3D2BB4D	0.7947475725014702
71EE29F0-8BF6-4C22-90AB-D4539BECA582	0.7900440414575621
6ECDD73D-E3D1-4613-85E0-BBBF370B554A	0.7879674115624301
EACBD7E0-FA50-47B4-80FA-D7C60F9E3194	0.7869904902451228
E5C769CF-EB59-440F-A23F-3E866F137710	0.7823850370631835
4E708D19-4083-43FF-91CA-A544A7AE8765	0.7794953566630154
EEB52DCD-9A29-4818-A9A4-0C59757814D0	0.7731821880459356
9607FC67-BE0D-41B9-A93F-214802C3DBEE	0.7706236036828724
C19EA550-D6FC-448B-ACF7-7CB0DE4DDD31	0.7706236036828723
82B553FB-8254-4CFD-A761-46B200185CAF	0.7677008359675852
A8F6AF58-A954-4EEC-AE25-D7FC68D2858E	0.761620925369629
8A91469F-EC62-4371-96ED-475484B6C42B	0.7594853999262459
B499E761-6F3E-4E16-9F03-583675F5A9BC	0.756737332677651
75C1A747-3B04-4220-BF78-EE237AEEF435	0.7522787445204653
4DB25F46-6339-4271-92F0-4EE08FDD9060	0.741325054348015
1E87336C-977D-464E-AF55-CA94D0054432	0.7410228709245857
ABC43234-B90F-4D2B-8A35-81BF5FB18CC1	0.7268131368436497
13E1FFBD-9DEA-45E2-93E5-39F2FC124843	0.7210454992430253
151AEE4F-EA0C-4286-B4E0-7F9BB16EDDA2	0.7188395978288487
5F97E799-1129-4DD8-8D73-757D640B58C0	0.7145082795324781
7E4C6224-0F3A-4789-B961-FF5CCC24EB2F	0.7042458062202898
6A46DF95-F680-4C60-B0BD-CDF1DBC5D7F3	0.6911259073770718
B753107F-2092-4068-BABB-321D307A29B2	0.6812173557131873
1937ADBF-26FE-4B95-8AEF-2DF5215CFEC5	0.6789608378954778
D538FD6E-EAAF-4E9B-AECA-B34D71204F7D	0.6787621200670082
1429C6B4-646B-4B71-BADB-40DF2B4D7D34	0.666572213475547
06B7554D-8056-4893-9253-66674058F7C9	0.665163023510087
C17ABDA4-14E2-4FA9-8201-579F2EDAE9AE	0.6642575601500036
0229F6B8-70F6-48F8-93DE-3A4035CEFBD2	0.6526813641662796
34801957-EED7-42F0-975B-3EAA4971C6DE	0.6496517190653156
D4111624-6353-4BBB-9542-3660F7ADF15E	0.6262162141839296
CA48A963-6BC3-4055-84CF-1A0F0A277185	0.6203184506013175
5AF26C45-A373-453A-B4F7-743B498549E1	0.6127139169534179
7C9DF528-0908-4A2F-8A76-DBE411866B3E	0.605419440859567
208AC6BA-1F6B-4524-B5C8-95F8CB56A2DE	0.6033525245602582
CC74E38C-C6A8-4A51-B95D-E667227EE2EF	0.6006259427576125
14D17821-4C06-427C-973E-B2A2E02C1146	0.5981044668075604
AD4D78D2-7BE2-4708-9482-A458433AA5F5	0.5857204187471605
